Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review
A&W,Burgers,"26 Filles de Jesus Avenue Moncton, NB E1A 3P5 Canada",NB,46.1218141,-64.7704582,5,I'm excited to see this new A&W location close to home and also for the fact they're open 24h in drive-thru! I decided to try them out for the first time in drive-thru on a weekend evening. The wait was not long at all and there were a couple cars waiting for their meals in front of me. Service was quick and friendly all around from the speaker to the window. I got exactly what I wanted which was an Uncle Burger combo with sweet potato fries. Everything was delicious and I will definitely return to this location again.
A&W,Burgers,"26 Filles de Jesus Avenue Moncton, NB E1A 3P5 Canada",NB,46.1218141,-64.7704582,1,"Excellent service. Staff is very professional and friendly. I have been at this location every day since they opened except for one day. Looking for excellent food, great service and very friendly staff, this is the place to go. You won't be disappointed."
A&W,Burgers,"26 Filles de Jesus Avenue Moncton, NB E1A 3P5 Canada",NB,46.1218141,-64.7704582,5,"First time in the new A&W by our home, and we were not disappointed. The atmosphere was lovely super clean. The food came out really quickly. We had asked for a lemonade they didn’t have any, but they gave us another choice which was equally as lovely. Our server Chloe was wonderful. She’s very knowledgable on what’s going on there and all the staff were very pleasant. When I went to put my tray away and put stuff out, I made a little bit of a mess and I tried to clean it up and the nice guy that was over there, so no no don’t worry about it we will take care of it, we will definitely be back again"
A&W,Burgers,"6 Champlain Street Moncton/Dieppe Dieppe, NB E1A 1N3 Canada",NB,46.0928098,-64.7609213,5,The A&W' are a very good to eat. I love there onion rings. Their burgers are really good. Plus the chicken strips are really good. The A&W is the best route beer you can buy.
A&W,Burgers,"6 Champlain Street Moncton/Dieppe Dieppe, NB E1A 1N3 Canada",NB,46.0928098,-64.7609213,5,"Really good experience everytime I go to this location. We tried the new Root Beer Slushie from the A&W Brew Bar and it was great.
One worker was having his lunch break and took his personal time to assist me and was very kind. As were the staff cleaning . 10/10"
A&W,Burgers,"6 Champlain Street Moncton/Dieppe Dieppe, NB E1A 1N3 Canada",NB,46.0928098,-64.7609213,3,"Stopped for a drink, the lady at the counter couldn't be bothered to place a smile on her face or be kind.
Maybe she needs a new job! I'm just saying that no one likes rude and unfriendly counter staff."
A&W,Burgers,"6 Champlain Street Moncton/Dieppe Dieppe, NB E1A 1N3 Canada",NB,46.0928098,-64.7609213,2,"Could hardly hear or understand cashier.  Music was loud in the restaurant. Boyfriend received wrong burger.   Onion rings had hardly any breading on them. At one point, I saw 4 staff standing around, but yet there was a broom with dirt sitting beside it in the dining area. Had a hard time finding a clean table. More than likely we will not go to this establishment again."
A&W,Burgers,"6 Champlain Street Moncton/Dieppe Dieppe, NB E1A 1N3 Canada",NB,46.0928098,-64.7609213,1,"I went through the drive through and ordered 2 combos and 2 poutines. The items from the 2 combos were all separately payed for separately (instead of paying for combos I payed for each item individually), and the service was very bad. I didn’t get all the items I ordered and had to wait very long for my order. No greeting when I go to order, unfriendly staff, and long wait. I will not be returning."
A&W,Burgers,"477 Paul Street (Food Court) Dieppe, NB E1A 4X5 Canada",NB,46.0974409,-64.7608675,5,The A&W' are a very good to eat. I love there onion rings. Their burgers are really good. Plus the chicken strips are really good. The A&W is the best route beer you can buy.
A&W,Burgers,"477 Paul Street (Food Court) Dieppe, NB E1A 4X5 Canada",NB,46.0974409,-64.7608675,5,"Really good experience everytime I go to this location. We tried the new Root Beer Slushie from the A&W Brew Bar and it was great.
One worker was having his lunch break and took his personal time to assist me and was very kind. As were the staff cleaning . 10/10"
A&W,Burgers,"477 Paul Street (Food Court) Dieppe, NB E1A 4X5 Canada",NB,46.0974409,-64.7608675,3,"Stopped for a drink, the lady at the counter couldn't be bothered to place a smile on her face or be kind.
Maybe she needs a new job! I'm just saying that no one likes rude and unfriendly counter staff."
A&W,Burgers,"477 Paul Street (Food Court) Dieppe, NB E1A 4X5 Canada",NB,46.0974409,-64.7608675,2,"Could hardly hear or understand cashier.  Music was loud in the restaurant. Boyfriend received wrong burger.   Onion rings had hardly any breading on them. At one point, I saw 4 staff standing around, but yet there was a broom with dirt sitting beside it in the dining area. Had a hard time finding a clean table. More than likely we will not go to this establishment again."
A&W,Burgers,"477 Paul Street (Food Court) Dieppe, NB E1A 4X5 Canada",NB,46.0974409,-64.7608675,1,"I went through the drive through and ordered 2 combos and 2 poutines. The items from the 2 combos were all separately payed for separately (instead of paying for combos I payed for each item individually), and the service was very bad. I didn’t get all the items I ordered and had to wait very long for my order. No greeting when I go to order, unfriendly staff, and long wait. I will not be returning."
A&W,Burgers,"20 Plaza Boulevard Moncton, NB E1C 0G4 Canada",NB,46.1134382,-64.826646,4,We make this our go to for fast food. Not a fan of some burgers but we love the breakfast sandwiches and the variety of drinks. Their poutine is really good 👍 Don't forget the Chipotle mayo for your fries! Yum!
A&W,Burgers,"20 Plaza Boulevard Moncton, NB E1C 0G4 Canada",NB,46.1134382,-64.826646,4,Quick and quiet. Nice little spot to grab a burger. Staff is always quick and super friendly. Very clean as well.
A&W,Burgers,"20 Plaza Boulevard Moncton, NB E1C 0G4 Canada",NB,46.1134382,-64.826646,3,"The food is good but seriously, $18 for a chicken strip meal!?!  That was for one kid to have supper. So nearly$100 for a family of 4?? It's just as much as going to a moderate sit down restaurant."
A&W,Burgers,"20 Plaza Boulevard Moncton, NB E1C 0G4 Canada",NB,46.1134382,-64.826646,1,"Disgusting. Not one clean table...staff standing around doing nothing or socializing.
Need new staff 100%. Rude cashier (ponytail, beard, glasses)...no 'hi, how may i help you'...looked blankly at me while ordering.

TERRIBLE all round"
A&W,Burgers,"20 Plaza Boulevard Moncton, NB E1C 0G4 Canada",NB,46.1134382,-64.826646,4,"Best A&W service in Moncton. Staff are friendly and fast. Space is clean.
Just Tried their Beyond Meat Sausage & Egger. It's really flavour less. I'd rather have the Egg Cheese Muffin. Maybe they need a Chinese Vegan chef's help, Chinese are just so much more experience with Vegan stuff."
Papa Johns Pizza,Pizza,"639 Mountain Road Riverview, NB E1B 5J9 Canada",NB,46.0525806,-64.7944973,1,"The pizza was not what ordered also took 40 minutes to delivery and was cold!  5 years ago was awesome now its high priced and poor quality did not get what order as not happy at all! Very terrible quality not ordering again, frozen pizza at grocery store is better!"
Papa Johns Pizza,Pizza,"639 Mountain Road Riverview, NB E1B 5J9 Canada",NB,46.0525806,-64.7944973,3,"Riverview location:
Pizza was great.
Wings were delivered completely burned, dried out, and inedible. I ordered 16, and they loaded the box with a heap of over 20 burned wings with a slather of bbq sauce in an attempt to cover them up. I’ve never seen such disgusting wings in my life. Called and spoke to the supervisor, who made no effort to improve the quality of their food. Basically discouraged me from ordering them, by telling me even he doesn’t order the wings from there, because that’s just the way they are. So disappointing! What kind of employee thought these looked appetizing?! Was given a “quality guarantee credit” towards a pizza on my next order. Don’t order their wings."
Papa Johns Pizza,Pizza,"639 Mountain Road Riverview, NB E1B 5J9 Canada",NB,46.0525806,-64.7944973,3,"Would be a 5 star review but I have 2 issues one the huge pothole at the entrance of their parking loot.  And 2nd when you order online and get there pizza and garlic finger ""cheese sticks"" deal there's no way to add bacon to the purchase. Unless you order  the pizza and glaric fingers separately and not ad a combo deal and which ends up costing an extra 15 dollars before taxes. But other than that amazing service and pizza."
Papa Johns Pizza,Pizza,"639 Mountain Road Riverview, NB E1B 5J9 Canada",NB,46.0525806,-64.7944973,1,"Terrible experience with this location. The delivery driver did not knock on the door and left our food on the doorstep in the snow. We know he didn’t knock because the dogs did not bark. We were in the next room continuously looking out for a driver and never heard anything.
When I called to speak to someone about it I got the driver who told me I was wrong and proceeded to put me on hold three times. When I finally spoke to the leader on duty she also told me I was wrong and she “knows the driver and he would have knocked” and basically told me I was wrong despite not being there to witness his actions. There was no attempt to acknowledge the issue or even an “I’m sorry that happened but he knocked” just “no, I know he knocked”. They then put me on hold and hung up the phone shortly after.  Terrible service, not worth your time or money."
Papa Johns Pizza,Pizza,"639 Mountain Road Riverview, NB E1B 5J9 Canada",NB,46.0525806,-64.7944973,1,"Moved to RiverView from British Columbia in recent Months. I work from home an normally necer have problems with orders, but recently this store has performed terribly.

I ordered a Large Cheese, Extra Cheese, Light Sause with Square Cut and Well Done.

Receieved a Large Cheese, Extra Cheese, Extra Sauce, Normal Cut, Normal Cook.

That isn't all. Covid is still a thing an the box was not sealed with a sticker to indicate it wasn't opened by anyone after baking. So I was hesitant to actually touch it.

So I called to get it corrected, as with prior stores in BC and their regulations are. If the pizza is wrong, it will be remade an replaced, usually having the pizza made taken back or given out for free with the error.

I was told.

""Sorry, but if you order from us again. Call the store next time and we will make it the way you want it. I made that Pizza myself, so I don't see what the problem is,  but if you wanted Extra Sauce just call.""

I shouldn't have to order online or go into a store to order a pizza or any other food, and then have to go home only to realize the order that I ordered was not the order that I ordered, and then have to call in to be told oh well you should have called us while they were making it.

Reccomend avoiding Papajohns. All together in this province with the ""Quality"" they continue to show."
