Restaurant Name,Rating,Review
Boston Pizza (Thunder Bay),5,Came in for pizza 🍕 and ended up with garlic shrimp mac and cheese. Very happy trying BP for the first time. Maybe next jaunt into CA I'll try the pizza. Thx for the good service too. 😀
Boston Pizza (Thunder Bay),3,"I really like the food here; however, the service is terrible more than half time I go here.

Going to stop giving 20-30% tips for now on.

Would be nice to just pick my order give the cooks a $20 tip each time"
Boston Pizza (Thunder Bay),1,Very bad experience last night . Ordered dinner and some drinks go to pay and the server Carly f. Told us to tip her cause she pays ten bucks for the table we were dinning at. I was gonna tip her but not after that experience. Afterwards she kept giving me and my family dirty looks. We attend this bp regularly but not after last nights experience.
Boston Pizza (Thunder Bay),4,This location was very clean and great friendly service. I would give it a 5 but honestly boston pizza is making all their food too peppery ruining a lot of it. Bandera bread was amazing though.
Pizza Hut (707 Memorial Ave.),3,"I struggled to understand the accent of the person taking our order, and though she said ""bone in or boneless"" three times exactly the same it really didn't help but eventually my daughters friend figured it out.
One of our pizzas was supposed to be half  pepperoni but they missed that completely.
Other than that the food was very tasty."
Pizza Hut (707 Memorial Ave.),1,"Lady at the front told me, her recipe for tomato is only this much, super rude, never coming back"
Pizza Hut (707 Memorial Ave.),5,The place is on the main road and probably very fast at the orders. The pizza delieverd to us was fresh and colour and taste was also good  and Wow wow wow it's the first time that I tried pizza hut . I ordered the pan chicken ceasar and it is sooooo good and crispy!!! The guy who handled the pizza today was very polite and nice. Definitely will come back! Thank you 😊
Pizza Hut (707 Memorial Ave.),3,Has gotten  better since they got rid of thre whities and repalced them with Indian people.
Pizza Hut (707 Memorial Ave.),1,"Original service was amazing but after I called back to ask a question someone else answered and were very abrupt and rude. After they provided an answer of no I said ok, no worries, have a great night and they cut me off in the middle of my sentence. That is not how you treat a customer and I’m speaking as someone who works for a restaurant and deals with customers all day. Needs work. I can accept no as an answer but not rude customer service in return"
Goodlife Foods Co.,1,"I have ordered from this place online a decent amount of times. But I went in person yesterday. We stood at the order counter for 15 minutes before anyone even acknowledged our existence (not a big deal it was 6:30) then when we ordered were told “that is going to take a long time, like 10 minutes” like? Okay? I still want it. We order our second item and are told “I have to check if we have the ingredients” so he never moves from where he’s standing and asks what we wanted again then we say. We go find our table and another 45 minutes go by and the person that was behind us in line gets served first (no big deal we ordered the ‘10 minute’ item) however the person that was in front of us was still waiting. So on to the food, we ordered the beef raider burrito. Now correct me if I am wrong, but something called a beef raider should have beef it, this burrito was 90%rice 7%veggies 2%sauce and 1% beef. When went went up to complain we told told that he’d make a new one, at this point it is just us in here and not even the skip noise has gone off. We waited another 25 minutes for this burrito and when I turned and looked no one was making it. The Azteka salad, this is the only thing I have ever eaten here, I love it, it’s delicious was still delicious when I ate it yesterday, this is the item were were originally told they needed to see if all of the ingredients were there for it. Because they weren’t, the salad comes with feta cheese Parmesan was added. We ended up leaving without the burrito."
Goodlife Foods Co.,5,"Indian and Mexican fusion finally.   The service was great and the menu has a huge selection of burritos,  bowls, salads tacos and family dinners.   I had a paneer taco and it was amazing.   Price was decent,  49$ to feed 4 adults."
Goodlife Foods Co.,3,"They have some of the East Indian foods including Dosa(masala dosa),
Burrito bowl either with butter chicken or veg options like butter paneer.
The food is good and the price is really reasonable.
If we are goin for burrito bowl, there is not wait time at all, but if you are ordering dosa try ti gibe them a call and order ahead to avoid waiting"
Goodlife Foods Co.,1,"I ordered samosas and they were awful literally drenched in oil , there was lots of oil inside them , i would never eat here again"
Goodlife Foods Co.,5,"Came across on our travels while searching skip for gluten free options. This place had also been previously recommended by family that used to live here. They have the most amazing salad selection I’ve ever seen! Everything on the menu looks amazing. I opted for the vibrant venus salad and was not disappointed. Extremely large potion, generous on the protein.
Would highly recommend !!"
KFC (2013 Arthur Street East),3,The food was ok. I got a lunch box. The packaging wasnt great and looked really rushed but the food was good. I mean it's fast food so it's good and I'll be back. I liked the zinger burger and potato salad.
KFC (2013 Arthur Street East),4,"It's been more than 15 years when I stopped buying KFC so I decided to go and try the chicken bacon sandwich and it was really good. 4 Stars because cleaning should be more taken care of. As every single table was dirty. I took the most ""decent one"" fries are good and coleslaw. Service was fast."
